3270,4050
3137,3897
3017,3732
2938,3544
2867,3351
2756,3178
2610,3032
2498,2853
2410,2657
2322,2457
2258,2243
2247,2016
2235,1788
2244,1560
2238,1333
2224,1104
2217,875
2219,646
2195,418
2210,188
2228,12760
2268,12536
2322,12319
2372,12104
2451,11901
2562,11721
2688,11555
2784,11371
2889,11194
2995,11019
3060,10826
3158,10648
3297,10499
3408,10328
3522,10158
3630,9983
3701,9788
3734,9581
3759,9371
3743,9161
3711,8953
3648,8754
3627,8547
3631,8339
3663,8134
3731,7936
3824,7748
3925,7561
4026,7372
4097,7163
4127,6940
4149,6714
4201,6493
4195,6262
4225,6034
4193,5805
4171,5577
4165,5349
4137,5123
4062,4914
3980,4712
3850,4545
3710,4392
3586,4227
3439,4085
3299,3937
3137,3814
2974,3692
2807,3574
2658,3433
2521,3275
2390,3109
2290,2915
2173,2728
2039,2550
1943,2334
1896,2089
1861,1838
1825,1583
1834,1324
1810,1065
1801,803
1848,549
1893,300
1965,65
2044,12640
2131,12425
2230,12223
2345,12037
2463,11858
2588,11689
2699,11512
2780,11320
2817,11116
2858,10914
2869,10709
2887,10504
2894,10298
2954,10102
3037,9916
3152,9748
3254,9572
3385,9416
3495,9244
3596,9065
3672,8872
3747,8677
3784,8469
3800,8258
3840,8049
3886,7840
3973,7644
4016,7429
4053,7211
4041,6989
4023,6768
3979,6553
3932,6341
3836,6151
3739,5965
3631,5787
3485,5644
3366,5478
3213,5345
3073,5197
2926,5055
2819,4880
2729,4694
2627,4512
2559,4312
2535,4099
2520,3885
2533,3670
2508,3457
2522,3242
2589,3040
2630,2832
2662,2624
2705,2419
2760,2218
2844,2029
2936,1846
3072,1693
3229,1564
3381,1430
3549,1313
3718,1198
3907,1118
4074,994
4212,827
4378,690
4559,575
4747,474
4929,342
5078,125
5244,12718
5405,12472
5559,12166
5714,11803
5868,11347
6007,10677
6048,9565
5963,8589
5794,8137
5612,7865
5413,7767
5210,7785
5007,7766
4809,7697
4606,7699
4407,7647
4209,7594
4006,7577
3804,7600
3602,7578
3399,7584
3196,7601
3001,7660
2798,7671
2598,7634
2413,7546
2220,7473
2043,7358
1886,7201
1716,7058
1538,6921
1364,6759
1234,6496
1140,6168
1076,5795
1054,5390
1048,4977
1031,4562
1024,4141
1091,3754
1203,3436
1338,3175
1502,2988
1659,2804
1795,2601
1919,2398
2067,2230
2200,2052
2365,1920
2506,1763
2648,1610
2799,1470
2937,1319
3094,1189
3220,1030
3379,903
3534,770
3672,618
3787,444
3914,277
4035,101
4167,12730
4322,12579
4497,12455
4656,12292
4831,12150
4978,11941
5143,11745
5283,11478
5413,11160
5547,10808
5628,10326
5639,9771
5553,9289
5402,8979
5262,8683
5115,8431
4974,8193
4803,8032
4650,7849
4472,7724
4290,7614
4091,7567
3894,7513
3700,7452
3520,7355
3333,7275
3160,7168
2979,7076
2814,6955
2663,6815
2510,6675
2365,6522
2230,6354
2091,6183
1997,5969
1945,5731
1865,5498
1761,5274
1644,5049
1511,4830
1423,4551
1339,4257
1324,3923
1343,3591
1397,3276
1497,3004
1641,2798
1807,2642
1957,2469
2139,2362
2298,2220
2479,2119
2638,1986
2786,1842
2902,1673
3033,1516
3133,1339
3233,1162
3352,997
3433,810
3491,613
3585,431
3670,242
3735,43
3822,12652
3919,12463
4036,12284
4118,12079
4153,11856
4137,11629
4093,11409
4030,11197
3984,10982
3973,10763
3984,10544
3942,10331
3925,10114
3866,9908
3804,9704
3765,9496
3701,9297
3669,9090
3668,8881
3614,8681
3543,8487
3437,8311
3337,8134
3279,7939
3230,7741
3142,7558
3022,7393
2886,7241
2762,7077
2666,6893
2623,6686
2613,6475
2566,6268
2539,6056
2508,5843
2495,5628
2464,5414
2459,5196
2466,4979
2524,4772
2571,4564
2609,4354
2639,4145
2665,3936
2741,3742
2794,3541
2867,3348
2935,3155
3004,2963
3078,2772
3197,2608
3299,2432
3439,2284
3602,2161
3785,2070
3970,1981
4139,1856
4275,1684
4420,1516
4573,1349
4740,1195
4897,1010
5063,827
5201,571
5339,287
5488,12789
5601,12373
5706,11886
5763,11274
5766,10609
5725,9975
5647,9426
5519,9020
5355,8754
5169,8600
4968,8545
4766,8510
4567,8455
4380,8358
4197,8255
4008,8173
3806,8146
3603,8164
3411,8231
3240,8341
3076,8461
2927,8599
2792,8754
2634,8886
2507,9052
2384,9226
2259,9403
2179,9613
2105,9831
2070,10066
2036,10302
1986,10538
1938,10779
1906,11027
1887,11279
1931,11526
2007,11755
2057,11989
2074,12228
2151,12446
2261,12640
2411,12791
2540,158
2636,345
2712,540
2782,736
2834,936
2872,1139
2960,1324
3069,1496
3206,1646
3346,1794
3484,1944
3579,2126
3704,2290
3857,2430
3994,2590
4083,2789
4140,3006
4198,3225
4257,3447
4297,3678
4348,3909
4368,4149
4379,4391
4393,4634
4436,4874
4434,5122
4468,5367
4465,5617
4408,5855
4326,6077
4212,6271
4080,6444
3942,6606
3785,6742
3658,6906
3547,7080
3452,7262
3333,7428
3236,7606
3108,7764
2999,7937
2903,8117
2830,8309
2742,8496
2640,8678
2511,8843
2361,8990
2188,9109
2029,9256
1903,9450
1793,9667
1688,9899
1614,10160
1519,10418
1450,10705
1430,11017
1395,11330
1340,11645
1293,11974
1246,12313
1193,12662
1184,231
1245,577
1353,866
1463,1135
1622,1319
1802,1447
1990,1543
2171,1651
2359,1739
2560,1768
2753,1834
2946,1899
3145,1942
3346,1970
3542,2026
3718,2130
3874,2266
4011,2427
4175,2560
4338,2699
4471,2885
4611,3071
4757,3260
4928,3421
5108,3570
5249,3831
5391,4120
5518,4476
5599,4941
5671,5461
5657,6037
5619,6585
5549,7076
5471,7522
5339,7852
5217,8162
5092,8442
4983,8720
4824,8910
4688,9119
4561,9327
4452,9540
4308,9712
4135,9835
3966,9958
3822,10110
3646,10215
3464,10307
3272,10376
3092,10470
2910,10560
2724,10643
2531,10710
2345,10799
2159,10891
1999,11038
1829,11175
1680,11358
1564,11591
1510,11877
1435,12163
1334,12444
1272,12769
1194,298
1162,666
1131,1043
1092,1427
1109,1822
1198,2162
1272,2495
1364,2796
1464,3073
1617,3268
1747,3481
1859,3700
1942,3931
1990,4171
2063,4397
2137,4618
2187,4844
2240,5066
2282,5288
2296,5513
2349,5729
2387,5947
2473,6145
2543,6347
2630,6540
2714,6732
2790,6925
2882,7109
2958,7299
3053,7480
3123,7671
3182,7865
3247,8058
3299,8255
3383,8440
3426,8640
3454,8843
3436,9047
3375,9242
3275,9419
3198,9607
3134,9800
3094,10000
3046,10198
2982,10391
2956,10594
2972,10798
3035,10993
3064,11195
3112,11392
3116,11596
3106,11799
3087,12002
3107,12204
3082,12406
3078,12610
3092,13
3110,215
3083,417
3099,620
3067,821
3029,1021
2960,1214
2853,1388
2756,1570
2678,1763
2614,1964
2548,2165
2517,2378
2535,2592
2585,2799
2640,3003
2664,3212
2683,3422
2721,3627
2756,3833
2748,4041
2699,4244
2700,4453
2685,4662
2696,4872
2668,5080
2633,5288
2610,5498
2618,5710
2652,5918
2654,6129
2616,6337
2631,6548
2675,6754
2767,6940
2827,7139
2917,7323
3034,7490
3188,7623
3336,7762
3514,7862
3684,7975
3861,8080
4044,8174
4238,8242
4435,8304
4622,8403
4798,8541
4990,8642
5162,8821
5340,9007
5491,9300
5594,9730
5671,10244
5721,10828
5670,11411
5561,11870
5456,12282
5303,12562
5135,12772
4960,139
4776,267
4576,318
4373,318
4173,361
3976,417
3777,460
3578,502
3390,581
3196,642
3007,717
2814,782
2612,803
2409,787
2206,802
2004,820
1810,897
1635,1035
1468,1203
1318,1420
1215,1721
1131,2062
1032,2413
991,2832
1037,3247
1086,3643
1187,3977
1290,4284
1408,4554
1524,4808
1679,4992
1838,5160
1981,5339
2137,5494
2279,5658
2454,5770
2649,5831
2842,5896
3042,5935
3233,6005
3407,6110
3588,6204
3772,6294
3957,6382
4148,6457
4348,6503
4542,6574
4719,6707
4911,6802
5081,6976
5235,7209
5362,7518
5473,7887
5540,8340
5515,8827
5496,9304
5473,9770
5442,10221
5392,10647
5342,11053
5220,11366
5095,11646
4945,11865
4764,12002
4581,12118
4407,12249
4220,12345
4054,12476
3911,12631
3752,12764
3597,100
3423,206
3246,306
3087,433
2937,570
2771,690
2584,771
2423,904
2296,1077
2214,1285
2170,1511
2178,1743
2214,1970
2300,2175
2419,2355
2523,2542
2590,2744
2673,2937
2728,3139
2812,3328
2908,3510
3039,3666
3165,3826
3326,3950
3484,4079
3632,4220
3756,4387
3905,4531
4026,4707
4166,4870
4265,5073
4362,5282
4457,5498
4583,5699
4689,5927
4764,6185
4868,6435
4978,6692
5035,7001
5071,7328
5063,7662
4987,7963
4874,8220
4789,8486
4706,8742
4620,8987
4550,9232
4445,9448
4315,9635
4213,9839
4136,10051
4089,10270
4077,10494
4067,10717
4048,10939
4066,11161
4085,11383
4074,11607
4023,11822
3998,12041
3929,12247
3838,12439
3776,12641
3717,43
3675,248
3678,457
3672,666
3619,867
3575,1070
3545,1274
3503,1475
3480,1679
3490,1884
3462,2088
