3651,5897
3523,6058
3373,6196
3215,6324
3072,6468
2908,6590
2738,6703
2601,6859
2452,7005
2294,7145
2179,7333
2105,7551
2091,7788
2046,8021
2007,8259
1945,8494
1857,8722
1781,8964
1677,9197
1568,9437
1468,9698
1345,9952
1224,10231
1102,10531
1042,10918
1012,11335
1013,11761
1061,12167
1170,12497
1305,12764
1422,232
1579,424
1736,603
1874,795
2038,941
2190,1098
2370,1203
2550,1306
2703,1445
2859,1578
2982,1741
3134,1876
3311,1976
3486,2080
3635,2221
3791,2355
3969,2459
4148,2565
4310,2705
4455,2876
4610,3042
4730,3261
4862,3479
4986,3722
5129,3959
5245,4257
5352,4593
5442,4980
5489,5428
5501,5901
5483,6372
5425,6808
5296,7129
5159,7407
4989,7590
4823,7767
4660,7934
4513,8116
4337,8238
4164,8360
4016,8515
3882,8679
3713,8797
3548,8918
3385,9041
3223,9164
3078,9306
2915,9428
2741,9535
2579,9662
2406,9776
2242,9908
2110,10084
1951,10235
1795,10399
1679,10621
1545,10836
1438,11094
1368,11395
1280,11698
1235,12041
1230,12398
1279,12739
1385,225
1504,478
1654,675
1815,839
1997,953
2156,1102
2341,1195
2542,1231
2742,1267
2945,1254
3146,1223
3349,1240
3550,1271
3751,1299
3950,1345
4153,1349
4356,1339
4559,1325
4762,1330
4960,1264
5142,1115
5300,881
5427,554
5516,137
5604,12479
5671,11952
5657,11376
5628,10820
5536,10355
5394,10025
5213,9842
5026,9706
4852,9545
4665,9437
4463,9402
4261,9379
4058,9395
3855,9382
3654,9350
3454,9317
3256,9269
3053,9269
2850,9279
2650,9241
2447,9234
2246,9198
2043,9184
1841,9211
1652,9312
1454,9373
1276,9531
1116,9759
974,10056
828,10387
675,10762
571,11346
541,12095
572,43
629,717
721,1277
835,1731
942,2140
1091,2430
1244,2677
1396,2902
1576,3043
1766,3143
1968,3173
2160,3252
2351,3330
2552,3360
2755,3345
2948,3282
3149,3248
3341,3183
3514,3075
3657,2927
3766,2751
3903,2592
4061,2454
4227,2323
4375,2160
4495,1961
4573,1724
4598,1465
4641,1206
4648,938
4621,673
4615,408
4551,161
4495,12715
4470,12466
4480,12215
4509,11965
4537,11712
4529,11456
4536,11200
4501,10949
4433,10713
4383,10475
4341,10239
4312,10002
4320,9764
4309,9526
4280,9292
4205,9075
4147,8855
4062,8651
3972,8453
3859,8273
3751,8093
3636,7920
3547,7734
3474,7542
3383,7359
3285,7180
3192,7000
3062,6843
2933,6685
2834,6506
2776,6307
2703,6112
2666,5906
2668,5696
2638,5487
2644,5276
2615,5067
2624,4855
2619,4644
2607,4432
2554,4226
2555,4013
2574,3800
2583,3587
2642,3384
2669,3175
2677,2965
2666,2755
2651,2545
2600,2340
2527,2141
2509,1926
2458,1716
2372,1518
2317,1304
2300,1080
2257,859
2273,633
