
4.00	-7.22	-4.67	1655	10133
4.21	-7.07	-4.69	1756	10081
4.42	-7.00	-4.62	1855	10099
4.68	-6.81	-4.66	1956	10020
4.85	-6.58	-4.74	2053	9923
5.05	-6.42	-4.75	2153	9873
5.25	-6.23	-4.79	2254	9793
5.45	-6.00	-4.83	2356	9702
5.67	-5.79	-4.82	2456	9642
5.84	-5.64	-4.77	2559	9614
6.02	-5.44	-4.80	2661	9523
6.21	-5.19	-4.80	2758	9426
6.39	-4.98	-4.76	2859	9359
6.59	-4.73	-4.76	2956	9262
6.74	-4.52	-4.74	3053	9165
6.91	-4.29	-4.75	3150	9068
7.05	-4.04	-4.67	3247	8971
7.23	-3.80	-4.64	3344	8874
0.05	0.18	0.33	3338	8775
7.06	-3.63	-4.97	3239	8676
6.93	-3.56	-5.16	3140	8577
6.73	-3.53	-5.39	3043	8480
6.55	-3.46	-5.66	2945	8382
6.38	-3.40	-5.87	2848	8285
6.20	-3.29	-6.05	2750	8187
0.06	-20.91	10.74	2652	8089
5.82	-3.09	-6.50	2554	7991
5.60	-2.98	-6.70	2457	7894
5.43	-2.83	-6.89	2359	7796
5.24	-2.70	-7.05	2262	7699
5.02	-2.58	-7.27	2164	7601
4.82	-2.41	-7.44	2065	7502
4.62	-2.26	-7.60	1967	7404
4.41	-2.08	-7.75	1869	7306
4.18	-1.93	-7.90	1771	7208
3.93	-1.74	-8.05	1673	7110
3.74	-1.54	-8.19	1575	7012
3.52	-1.35	-8.31	1477	6914
3.28	-1.14	-8.42	1378	6815
3.05	-0.94	-8.52	1280	6717
2.82	-0.85	-8.62	1180	6670
2.60	-0.63	-8.69	1082	6572
2.37	-0.42	-8.76	985	6475
2.11	-0.22	-8.85	887	6377
1.89	0.02	-8.90	789	6279
1.79	0.25	-8.89	738	6177
1.89	0.49	-8.88	808	6078
2.09	0.72	-8.82	905	5981
2.24	0.94	-8.74	973	5880
2.48	1.17	-8.64	1071	5782
2.70	1.39	-8.56	1168	5685
2.91	1.60	-8.43	1266	5587
3.11	1.81	-8.35	1363	5490
3.34	2.01	-8.18	1460	5393
3.55	2.20	-8.06	1557	5296
3.76	2.40	-7.92	1654	5199
3.96	2.57	-7.76	1751	5102
4.17	2.73	-7.62	1848	5005
0.05	0.18	0.33	1945	4908
4.60	3.06	-7.24	2042	4811
4.77	3.22	-7.07	2139	4714
4.97	3.36	-6.89	2237	4616
5.18	3.48	-6.68	2334	4519
5.37	3.51	-6.53	2434	4478
5.55	3.62	-6.31	2531	4381
5.73	3.72	-6.12	2628	4284
5.93	3.82	-5.88	2728	4184
6.12	3.90	-5.66	2825	4087
6.28	3.98	-5.47	2922	3990
6.45	4.04	-5.22	3022	3890
6.63	4.07	-4.97	3119	3793
6.81	4.11	-4.73	3216	3696
6.97	4.16	-4.52	3314	3598
7.11	4.16	-4.29	3411	3501
7.06	4.34	-4.24	3378	3400
6.93	4.54	-4.22	3280	3302
6.78	4.76	-4.23	3181	3203
6.59	4.99	-4.22	3084	3106
6.40	5.22	-4.23	2987	3009
6.23	5.43	-4.23	2889	2911
6.05	5.66	-4.18	2791	2813
5.85	5.90	-4.14	2694	2716
5.67	6.11	-4.09	2596	2618
5.46	6.34	-4.02	2497	2519
5.29	6.55	-3.93	2398	2420
5.06	6.78	-3.87	2300	2322
4.86	6.98	-3.75	2202	2224
4.68	7.17	-3.66	2104	2126
4.45	7.37	-3.55	2006	2028
4.24	7.58	-3.43	1908	1930
4.02	7.74	-3.29	1810	1832
3.80	7.93	-3.15	1712	1734
3.61	8.10	-2.98	1614	1636
3.37	8.26	-2.83	1516	1538
3.11	8.43	-2.66	1418	1440
2.90	8.57	-2.48	1319	1341
2.69	8.71	-2.31	1222	1244
2.46	8.84	-2.12	1124	1146
2.23	8.96	-1.93	1026	1048
2.00	9.07	-1.72	928	950
1.77	9.18	-1.52	830	852
1.73	9.21	-1.27	809	752
1.64	9.29	-1.06	785	652
1.67	9.32	-0.81	803	553
1.63	9.37	-0.59	791	454
1.57	9.40	-0.36	764	354
1.56	9.43	-0.13	750	255
1.59	9.44	0.09	754	157
1.44	9.46	0.33	706	56
1.53	9.48	0.56	735	-44
1.60	9.46	0.79	770	-146
1.78	9.43	1.05	848	-248
2.00	9.36	1.28	945	-345
2.21	9.29	1.50	1042	-443
2.45	9.22	1.73	1139	-540
2.68	9.11	1.94	1237	-638
2.89	9.00	2.14	1335	-736
3.12	8.92	2.37	1432	-833
3.36	8.80	2.53	1529	-930
3.54	8.67	2.75	1626	-1027
3.77	8.54	2.92	1723	-1124
4.00	8.37	3.09	1820	-1221
4.21	8.21	3.27	1917	-1318
4.42	8.05	3.43	2015	-1416
4.63	7.91	3.60	2112	-1513
4.83	7.71	3.76	2210	-1611
5.06	7.53	3.86	2307	-1708
5.16	7.37	4.03	2372	-1807
5.26	7.25	4.10	2421	-1906
5.23	7.17	4.38	2389	-2006
5.11	7.15	4.58	2327	-2107
4.92	7.15	4.81	2228	-2206
4.86	7.08	5.01	2187	-2305
4.85	6.98	5.17	2195	-2404
4.99	6.78	5.31	2258	-2506
5.18	6.60	5.39	2356	-2604
5.35	6.38	5.50	2454	-2702
5.57	6.17	5.54	2551	-2799
5.75	5.94	5.63	2649	-2897
5.95	5.74	5.67	2746	-2994
6.06	5.52	5.75	2804	-3095
6.13	5.35	5.85	2847	-3196
6.36	5.10	5.89	2944	-3293
6.33	4.99	5.98	2932	-3393
6.45	4.82	6.02	2990	-3494
6.31	4.73	6.23	2927	-3596
6.28	4.66	6.38	2884	-3696
6.25	4.50	6.51	2872	-3796
6.14	4.43	6.69	2818	-3897
0.05	0.18	0.33	2719	-3996
5.82	4.27	7.13	2620	-4095
5.63	4.18	7.36	2523	-4192
5.41	4.09	7.57	2425	-4290
5.22	4.00	7.82	2327	-4388
5.07	3.87	7.99	2229	-4486
4.86	3.77	8.20	2131	-4584
0.05	0.18	0.33	2032	-4683
4.44	3.48	8.60	1933	-4782
4.24	3.31	8.78	1835	-4880
4.03	3.18	8.97	1737	-4978
3.81	2.98	9.13	1640	-5075
3.58	2.82	9.30	1543	-5172
3.39	2.62	9.44	1445	-5270
3.18	2.44	9.57	1346	-5369
2.95	2.23	9.72	1248	-5467
2.72	2.03	9.82	1149	-5566
2.52	1.82	9.94	1057	-5666
2.39	1.58	10.03	989	-5767
2.19	1.37	10.12	919	-5866
2.25	1.13	10.13	937	-5965
2.11	0.91	10.22	890	-6066
2.11	0.66	10.23	872	-6165
2.32	0.46	10.19	964	-6263
2.48	-0.08	0.33	1051	-6362
2.73	0.01	10.10	1149	-6460
2.98	-0.21	10.01	1249	-6560
3.19	-0.45	9.94	1346	-6657
3.41	-0.64	9.88	1444	-6755
3.65	-0.85	9.74	1541	-6852
3.87	-1.05	9.62	1638	-6949
4.07	-1.25	9.51	1735	-7046
4.30	-1.43	9.37	1832	-7143
4.55	-1.63	9.22	1930	-7241
4.68	-1.78	9.12	2001	-7341
4.84	-1.99	8.98	2080	-7440
4.89	-2.15	8.90	2101	-7540
4.98	-2.37	8.81	2137	-7640
5.00	-2.55	8.76	2150	-7739
5.25	-2.68	8.54	2247	-7836
5.40	-2.85	8.38	2344	-7933
5.60	-2.95	8.17	2441	-8030
5.81	-3.07	7.98	2538	-8127
6.00	-3.19	7.77	2641	-8230
6.17	-3.30	7.53	2738	-8327
6.37	-3.37	7.34	2835	-8424
6.55	-3.47	7.12	2933	-8522
6.72	-3.52	6.90	3030	-8619
6.83	-3.63	6.72	3102	-8717
6.91	-3.71	6.57	3133	-8817
7.07	-3.78	6.35	3211	-8916
7.19	-3.82	6.14	3298	-9016
0.05	0.18	0.33	3395	-9113
7.47	-3.89	5.71	3477	-9216
7.59	-3.92	5.50	3548	-9316
7.55	-4.06	5.42	3524	-9416
7.52	-4.19	5.37	3489	-9515
7.40	-4.44	5.35	3402	-9617
7.27	-4.65	5.35	3310	-9720
7.11	-4.91	5.37	3212	-9818
6.94	-5.14	5.36	3114	-9916
6.79	-5.37	5.33	3016	-10014
6.60	-5.62	5.32	2918	-10112
6.43	-5.86	5.27	2819	-10211
6.27	-6.07	5.18	2721	-10309
6.09	-6.31	5.16	2623	-10407
5.91	-6.56	5.07	2526	-10504
5.71	-6.78	5.01	2428	-10602
5.51	-7.00	4.89	2329	-10701
5.35	-7.19	4.79	2231	-10799
5.13	-7.43	4.67	2133	-10897
5.05	-7.55	4.50	2085	-10998
-0.22	0.18	0.33	2056	-11098
5.00	-7.75	4.16	2082	-11198
4.91	-7.91	3.99	2033	-11297
4.98	-7.94	3.77	2061	-11397
5.18	-7.89	3.55	2158	-11494
5.31	-7.90	3.32	2237	-11594
5.43	-7.86	3.11	2300	-11696
5.62	-7.80	2.87	2382	-11799
5.83	-7.70	2.66	2479	-11896
6.01	-7.61	2.44	2577	-11994
6.16	-7.51	2.24	2674	-12091
6.34	-7.40	2.08	2771	-12188
6.53	-7.27	1.83	2874	-12291
6.71	-7.13	1.62	2974	-12391
6.89	-6.96	1.43	3072	-12489
7.04	-6.84	1.27	3169	-12586
7.18	-6.68	1.07	3267	-12684
7.34	-6.50	0.92	3364	-12781
7.52	-6.30	0.74	3467	-12884
7.67	-6.12	0.59	3567	-12984
0.06	-20.91	10.74	3664	-13081
7.92	-5.73	0.33	3761	-13178
8.08	-5.52	0.21	3858	-13275
8.21	-5.31	0.11	3957	-13374
8.31	-5.09	0.00	4056	-13473
8.42	-4.87	-0.11	4158	-13575
8.55	-4.63	-0.16	4255	-13672
8.66	-4.42	-0.24	4352	-13769
8.75	-4.17	-0.29	4448	-13865
8.84	-3.96	-0.35	4545	-13962
8.92	-3.75	-0.39	4624	-14061
8.84	-3.93	-0.56	4525	-14160
8.76	-4.04	-0.67	4428	-14257
8.65	-4.24	-0.87	4331	-14354
8.53	-4.40	-1.04	4232	-14453
8.42	-4.59	-1.09	4133	-14418
8.31	-4.78	-1.23	4033	-14456
8.18	-4.90	-1.40	3935	-14554
8.03	-5.10	-1.49	3836	-14550
7.90	-5.23	-1.69	3737	-14648
7.78	-5.34	-1.89	3639	-14746
7.62	-5.48	-2.01	3539	-14779
7.48	-5.69	-2.06	3438	-14734
7.32	-5.82	-2.18	3337	-14777
7.17	-5.99	-2.24	3238	-14765
7.00	-6.17	-2.27	3138	-14731
6.84	-6.40	-2.19	3041	-14634
6.66	-6.57	-2.25	2941	-14613
6.48	-6.68	-2.40	2839	-14684
6.30	-6.74	-2.64	2741	-14782
6.14	-6.79	-2.88	2642	-14881
5.94	-6.83	-3.09	2544	-14979
5.73	-6.88	-3.34	2446	-15077
5.54	-6.91	-3.58	2349	-15174
5.36	-6.90	-3.79	2251	-15272
5.14	-6.91	-4.05	2153	-15370
4.93	-6.89	-4.27	2056	-15467
4.73	-6.86	-4.51	1957	-15566
4.53	-6.84	-4.74	1859	-15664
4.43	-6.73	-4.98	1816	-15763
4.37	-6.73	-5.06	1804	-15862
4.30	-6.48	-5.33	1771	-15963
4.28	-6.35	-5.47	1757	-16062
4.46	-6.14	-5.53	1855	-16160
4.64	-5.91	-5.64	1952	-16257
4.83	-5.68	-5.67	2049	-16354
5.05	-5.44	-5.70	2147	-16452
5.25	-5.19	-5.73	2250	-16554
5.45	-4.94	-5.77	2354	-16658
5.63	-4.71	-5.75	2451	-16755
5.81	-4.47	-5.77	2548	-16852
6.02	-4.21	-5.73	2652	-16956
6.18	-3.98	-5.72	2750	-17054
6.37	-3.74	-5.68	2847	-17151
6.53	-3.50	-5.62	2944	-17248
6.69	-3.27	-5.59	3043	-17346
6.87	-3.04	-5.49	3146	-17449
7.05	-2.80	-5.41	3250	-17553
7.21	-2.56	-5.31	3347	-17650
7.34	-2.37	-5.21	3444	-17747
7.49	-2.16	-5.10	3544	-17847
7.64	-0.11	0.33	3647	-17950
7.79	-1.74	-4.83	3744	-18047
7.92	-1.56	-4.71	3841	-18144
8.04	-1.37	-4.55	3938	-18241
8.17	-1.21	-4.42	4037	-18340
8.29	-1.01	-4.22	4134	-18437
8.42	-0.87	-4.03	4231	-18534
8.52	-0.72	-3.88	4327	-18630
8.62	-0.58	-3.70	4426	-18729
8.73	-0.44	-3.48	4523	-18826
8.82	-0.32	-3.28	4620	-18923
8.91	-0.20	-3.11	4716	-19019
9.00	-0.09	-2.89	4820	-19123
9.09	0.00	-2.67	4916	-19219
9.16	0.09	-2.41	5014	-19317
9.18	0.14	-2.38	5035	-19416
9.11	0.25	-2.60	4937	-19514
9.05	0.32	-2.77	4839	-19612
8.94	0.42	-2.98	4741	-19710
8.83	0.55	-3.21	4643	-19808
8.74	0.66	-3.40	4546	-19905
8.65	0.79	-3.58	4448	-20003
8.52	0.93	-3.80	4350	-20101
8.40	1.09	-3.96	4252	-20199
8.27	1.24	-4.16	4154	-20297
8.16	1.40	-4.28	4054	-20389
8.02	1.57	-4.47	3955	-20488
7.89	1.75	-4.61	3857	-20586
7.75	1.93	-4.74	3758	-20685
7.60	2.12	-4.85	3660	-20783
7.44	2.33	-5.00	3562	-20881
7.28	2.53	-5.12	3464	-20979
7.13	2.74	-5.21	3366	-21077
6.97	2.94	-5.28	3269	-21174
0.05	0.18	0.33	3171	-21272
6.61	3.39	-5.46	3073	-21370
6.44	3.62	-5.51	2975	-21468
6.29	3.82	-5.53	2877	-21566
6.09	4.06	-5.59	2779	-21664
5.88	4.30	-5.61	2681	-21762
5.69	4.52	-5.62	2583	-21860
5.51	4.75	-5.64	2485	-21958
5.30	4.98	-5.62	2386	-22057
5.10	5.21	-5.63	2289	-22154
4.88	5.44	-5.59	2190	-22253
4.69	5.66	-5.51	2092	-22351
4.63	5.83	-5.41	2062	-22451
4.68	5.95	-5.25	2099	-22551
4.86	6.02	-5.03	2197	-22649
5.03	6.08	-4.82	2294	-22746
5.23	6.11	-4.57	2391	-22843
5.44	6.13	-4.34	2491	-22943
5.64	6.14	-4.08	2588	-23040
5.82	6.15	-3.86	2685	-23137
6.00	6.13	-3.63	2785	-23237
6.17	6.12	-3.39	2882	-23334
6.37	6.07	-3.14	2985	-23436
6.56	6.03	-2.94	3082	-23533
6.71	5.98	-2.68	3179	-23630
6.89	5.90	-2.45	3282	-23733
7.05	5.85	-2.22	3379	-23830
7.21	5.75	-2.00	3476	-23927
7.37	5.65	-1.80	3573	-24024
7.50	5.56	-1.60	3671	-24122
7.63	5.45	-1.40	3768	-24219
7.79	5.30	-1.20	3865	-24316
7.92	5.18	-1.02	3962	-24413
8.05	5.01	-0.83	4059	-24510
8.18	4.90	-0.66	4158	-24609
8.30	4.72	-0.49	4256	-24707
8.42	4.53	-0.33	4354	-24805
8.53	4.36	-0.18	4451	-24902
8.60	4.27	-0.05	4520	-25001
8.58	4.30	0.06	4489	-25101
8.49	4.50	0.13	4402	-25199
8.40	4.67	0.23	4304	-25297
8.29	4.87	0.30	4216	-25399
16.53	0.18	0.33	4195	-25499
8.27	4.91	0.56	4217	-25599
8.15	5.09	0.66	4135	-25702
8.13	5.13	0.78	4101	-25802
8.00	5.33	0.93	4003	-25900
7.87	5.49	1.04	3905	-25998
7.76	5.64	1.21	3830	-26098
7.62	5.81	1.35	3732	-26196
7.54	5.90	1.52	3669	-26295
7.52	5.89	1.67	3667	-26394
7.36	6.07	1.83	3568	-26493
7.22	6.21	2.00	3470	-26591
7.07	6.32	2.21	3372	-26689
6.93	6.45	2.40	3274	-26787
6.74	6.59	2.65	3176	-26885
6.57	6.70	2.78	3083	-26983
6.39	6.76	3.05	2985	-27081
6.24	6.84	3.22	2887	-27179
6.07	6.92	3.45	2789	-27277
5.87	7.02	3.67	2691	-27375
5.66	7.06	3.91	2593	-27473
5.61	7.12	3.87	2510	-27571
5.53	6.98	4.29	2491	-27670
5.27	7.06	4.49	2399	-27768
5.18	6.99	4.78	2346	-27867
5.08	6.97	4.93	2286	-27967
5.02	6.88	5.13	2260	-28067
4.91	6.82	5.35	2200	-28167
4.88	6.75	5.53	2190	-28266
0.05	-20.91	10.74	2204	-28365
5.13	6.40	5.75	2302	-28463
5.26	6.19	5.85	2394	-28561
5.42	6.01	5.94	2469	-28659
0.05	0.18	0.33	2527	-28760
5.68	5.62	6.11	2578	-28859
5.88	5.36	6.11	2675	-28956
6.03	5.17	6.17	2772	-29053
6.19	4.94	6.19	2869	-29150
6.41	4.70	6.14	2966	-29247
6.59	4.47	6.15	3063	-29344
6.75	4.26	6.14	3160	-29441
6.91	4.03	6.11	3258	-29539
7.10	3.80	6.04	3355	-29636
7.24	3.58	5.98	3452	-29733
7.41	3.37	5.93	3549	-29830
7.53	3.16	5.88	3646	-29927
7.71	2.92	5.77	3743	-30024
0.05	0.18	0.33	3840	-30121
7.98	2.51	5.55	3939	-30220
8.11	2.33	5.40	4036	-30317
8.24	2.14	5.31	4133	-30414
8.37	1.94	5.14	4235	-30516
8.49	1.76	5.02	4332	-30613
8.60	1.58	4.86	4434	-30715
8.72	1.42	4.67	4538	-30819
8.83	1.24	4.48	4640	-30920
8.93	1.09	4.31	4739	-31019
9.01	0.96	4.11	4837	-31117
9.10	0.84	3.93	4934	-31214
9.18	0.70	3.72	5032	-31312
9.18	0.64	3.73	5038	-31411
9.13	0.57	3.91	4959	-31510
9.07	0.52	4.10	4860	-31609
0.34	-20.91	10.74	4763	-31706
8.89	0.39	4.58	4665	-31804
8.79	0.32	4.79	4567	-31902
8.69	0.22	4.99	4468	-32001
8.59	0.16	5.22	4370	-32069
8.49	0.04	5.43	4272	-32167
8.38	-0.08	5.62	4174	-32265
8.25	-0.20	5.83	4076	-32363
8.14	-0.35	6.02	3977	-32462
8.01	-0.44	6.20	3878	-32515
7.89	-0.42	6.39	3778	-32480
7.72	-0.31	6.60	3681	-32383
7.56	-0.15	6.82	3583	-32285
7.44	-0.04	6.99	3486	-32188
0.33	-20.91	10.74	3382	-32084
7.13	0.28	7.34	3285	-31987
6.93	0.45	7.53	3185	-31887
6.77	0.62	7.68	3088	-31790
6.61	0.79	7.81	2991	-31693
6.42	0.99	7.95	2894	-31596
6.24	1.16	8.05	2797	-31499
6.04	1.37	8.19	2700	-31402
5.94	1.56	8.23	2633	-31301
5.81	1.78	8.31	2566	-31200
5.57	1.98	8.40	2470	-31099
0.06	-20.91	10.74	2379	-30997
5.28	2.43	8.48	2317	-30894
5.19	2.62	8.48	2280	-30795
5.35	2.78	8.30	2366	-30694
5.52	2.92	8.10	2469	-30591
5.70	3.07	7.91	2566	-30493
5.76	3.21	7.80	2599	-30393
5.99	3.32	7.55	2702	-30290
6.16	3.45	7.38	2805	-30187
6.31	3.52	7.13	2908	-30084
6.52	3.59	6.89	3005	-29987
0.06	-20.91	10.74	3108	-29884
0.05	0.18	0.33	3212	-29780
7.02	3.77	6.18	3314	-29678
7.19	3.80	5.93	3416	-29576
7.30	3.85	5.72	3489	-29475
7.50	3.84	5.45	3593	-29371
0.05	0.18	0.33	3696	-29268
7.74	3.84	5.00	3799	-29165
7.89	3.81	4.76	3902	-29062
8.04	3.77	4.47	4004	-28960
8.18	3.68	4.25	4107	-28857
8.28	7.32	0.33	4210	-28754
8.41	3.58	3.79	4313	-28651
8.53	3.44	3.56	4415	-28549
8.64	3.38	3.34	4518	-28446
8.77	3.25	3.11	4621	-28343
8.85	3.14	2.91	4724	-28240
8.93	3.02	2.75	4827	-28137
0.05	0.18	0.33	4904	-28036
9.10	2.78	2.34	5000	-27936
9.15	2.73	2.27	5039	-27833
9.14	2.75	2.17	5061	-27734
9.17	2.71	2.06	5089	-27635
9.22	2.54	1.90	5170	-27534
0.06	-20.91	10.74	5166	-27431
9.28	2.49	1.73	5232	-27332
9.27	2.53	1.69	5226	-27229
9.20	2.76	1.69	5129	-27132
9.13	2.95	1.70	5032	-27035
9.06	3.17	1.68	4935	-26938
8.96	3.42	1.68	4838	-26841
8.86	3.68	1.66	4741	-26744
8.76	3.91	1.62	4644	-26647
8.68	4.09	1.55	4546	-26549
0.05	0.18	0.33	4449	-26452
8.46	4.54	1.43	4352	-26355
8.34	4.80	1.35	4255	-26258
8.23	4.97	1.26	4158	-26161
8.08	5.18	1.15	4054	-26057
7.96	5.43	1.04	3957	-25960
7.81	5.61	0.92	3859	-25862
7.66	5.79	0.78	3762	-25765
7.53	5.95	0.65	3665	-25668
7.39	6.16	0.49	3568	-25571
7.21	6.33	0.33	3465	-25468
7.08	6.46	0.16	3368	-25371
6.83	6.64	0.06	3271	-25274
6.75	6.78	-0.22	3174	-25177
6.57	6.91	-0.35	3077	-25080
6.39	7.06	-0.59	2980	-24983
6.20	7.17	-0.76	2883	-24886
6.06	7.27	-0.96	2786	-24789
5.85	7.35	-1.20	2689	-24692
5.66	7.45	-1.42	2592	-24595
5.60	7.44	-1.61	2553	-24496
5.45	7.49	-1.84	2486	-24395
0.05	0.18	0.33	2388	-24297
5.08	7.58	-2.27	2297	-24195
4.90	7.60	-2.52	2206	-24093
4.70	7.62	-2.74	2109	-23996
4.66	7.57	-2.96	2092	-23894
4.85	0.18	0.33	2192	-23794
5.01	7.19	-3.19	2289	-23697
5.23	6.98	-3.33	2391	-23595
5.43	6.77	-3.41	2493	-23493
5.65	6.54	-3.48	2596	-23390
5.85	6.32	-3.58	2699	-23287
6.02	6.11	-3.64	2796	-23190
6.22	5.87	-3.70	2899	-23087
6.39	5.68	-3.69	2999	-23030
6.60	5.43	-3.70	3099	-22930
6.78	5.21	-3.74	3202	-22827
6.94	5.00	-3.71	3303	-22746
7.10	4.81	-3.68	3402	-22691
7.28	4.56	-3.64	3505	-22588
0.05	0.18	0.33	3608	-22485
7.59	4.10	-3.62	3711	-22382
7.73	3.89	-3.54	3813	-22280
7.89	3.63	-3.48	3916	-22177
8.04	3.36	-3.41	4019	-22074
8.18	3.14	-3.32	4121	-21972
8.30	2.91	-3.22	4224	-21869
8.44	2.70	-3.11	4327	-21766
8.54	2.50	-3.04	4430	-21663
8.68	2.25	-2.86	4533	-21560
8.77	2.10	-2.73	4636	-21457
8.86	1.89	-2.58	4739	-21354
0.05	0.18	0.33	4842	-21251
9.08	1.56	-2.28	4939	-21154
9.14	1.37	-2.07	5036	-21057
9.14	1.34	-2.20	5009	-20957
9.10	1.31	-2.36	4935	-20856
9.00	1.31	0.19	4838	-20759
8.92	1.30	-2.73	4741	-20662
8.82	1.28	-3.07	4644	-20565
8.72	1.21	-3.28	4547	-20468
8.62	1.20	-3.53	4450	-20371
8.52	1.15	-3.73	4352	-20273
8.40	1.08	-3.97	4252	-20173
